UserID,JobID,ApplicationDate
813775,764108,2012-04-05 18:42:43.593
814361,814988,2012-04-03 19:16:38.953
816327,1095737,2012-04-03 07:39:22.893
817063,864078,2012-04-04 16:39:58.963
818322,508836,2012-04-03 23:27:18.093
819039,264123,2012-04-04 00:20:26.217
819277,628392,2012-04-02 09:51:10.857
819413,742882,2012-04-04 14:05:55.653
821350,380347,2012-04-03 09:42:14.31
825514,881628,2012-04-17 14:05:12.833
827925,246612,2012-04-04 20:23:41.65
828185,378440,2012-04-01 15:04:05.717
828239,317343,2012-04-06 12:24:02.043
829615,15385,2012-04-05 07:22:27.433
830068,978504,2012-04-04 23:42:55.9
830944,1076792,2012-04-01 08:46:09.843
832152,908023,2012-04-01 10:27:15.863
833543,300560,2012-04-02 16:32:03.36
834180,864078,2012-04-03 14:33:49.353
834418,317343,2012-04-04 09:35:44.237
835310,864078,2012-04-02 14:36:54.457
836836,561913,2012-04-05 07:42:52.91
838154,551316,2012-04-19 17:47:07.853
838387,864078,2012-04-04 08:56:08.787
838693,589737,2012-04-03 02:53:45.67
838775,317343,2012-04-03 13:11:13.337
838783,864078,2012-04-02 18:56:12.99
839524,570040,2012-04-04 20:02:10.683
839645,373539,2012-04-09 16:03:11.06
841886,417508,2012-04-03 11:52:28.603
842126,317343,2012-04-03 10:08:13.36
842171,601948,2012-04-08 20:35:22.627
842454,766615,2012-04-05 00:56:56.04
845398,317343,2012-04-06 12:20:55.367
846914,814988,2012-04-03 11:43:45.64
847498,343394,2012-04-04 10:54:17.377
851509,63084,2012-04-02 16:22:47.24
851748,950710,2012-04-07 22:05:11.74
853490,1053173,2012-04-02 14:10:15.52
853495,326225,2012-04-09 12:11:53.247
853630,430209,2012-04-05 16:55:43.387
853630,780,2012-04-17 17:58:55.103
854283,332284,2012-04-03 21:48:38.303
854313,898954,2012-04-04 17:58:04.23
855026,765760,2012-04-09 07:05:52.997
855372,602572,2012-04-02 14:58:43.423
855887,764108,2012-04-02 01:56:46.947
858666,214693,2012-04-06 12:40:50.203
859403,317343,2012-04-03 13:09:39.753
860540,606850,2012-04-16 13:40:21.063
864829,164266,2012-04-01 14:30:10.887
866257,146980,2012-04-06 01:49:36.547
866694,300560,2012-04-08 18:02:29.71
867270,176548,2012-04-04 21:04:22.873
867930,485333,2012-04-05 11:52:14.5
872179,1023070,2012-04-09 12:04:16.137
872179,626994,2012-04-07 19:35:38.833
872447,814988,2012-04-18 23:40:44.813
874227,561913,2012-04-05 14:48:56.407
876998,916573,2012-04-04 11:11:38.143
877982,659392,2012-04-05 11:31:12.433
878103,214693,2012-04-05 15:10:58.267
884687,368258,2012-04-03 21:50:23.633
886427,772938,2012-04-28 16:28:21.943
887386,864078,2012-04-03 13:09:42.213
888911,164266,2012-04-04 23:29:19.587
891378,661416,2012-04-03 10:48:12.617
892976,489666,2012-04-01 23:22:43.98
893035,1095737,2012-04-29 21:55:50.527
893035,610518,2012-04-02 09:19:47.957
897068,326225,2012-04-02 13:48:21.657
897694,897938,2012-04-05 10:23:34.653
898421,616083,2012-04-06 13:58:24.817
900780,1023378,2012-04-06 14:33:32.377
900898,864078,2012-04-01 23:49:09.51
901327,25983,2012-04-09 15:29:45.54
901846,81261,2012-04-06 01:43:55.177
902780,367495,2012-04-09 13:30:23.617
902812,88442,2012-04-06 16:45:49.153
904275,397405,2012-04-02 10:45:48.553
905068,864078,2012-04-01 16:34:21.533
906088,380347,2012-04-04 16:32:20.913
907100,1059746,2012-04-09 12:12:20.04
907398,1103331,2012-04-07 10:53:24.383
909263,326225,2012-04-06 11:41:14.283
909776,977690,2012-04-02 12:05:30.053
910525,1097642,2012-04-05 18:43:45.827
911081,959390,2012-04-04 16:59:30.573
911175,317343,2012-04-02 18:05:22.87
914947,762736,2012-04-05 12:08:46.39
915465,606850,2012-04-16 00:57:37.68
916321,71690,2012-04-06 06:45:18.493
916859,300560,2012-04-02 21:49:45.83
921799,317343,2012-04-02 23:44:03.617
922949,818044,2012-04-02 17:17:50.377
923476,1061009,2012-04-06 08:46:12.813
923668,1038280,2012-04-02 22:34:40.417
923754,1053173,2012-04-08 15:47:22.85
925573,367495,2012-04-02 21:29:31.497
925573,12034,2012-04-02 19:25:25.667
926101,344818,2012-04-15 19:50:15.9
926355,562798,2012-04-19 12:05:01.87
926474,489666,2012-04-06 09:06:08.357
926919,71690,2012-04-20 05:38:46.747
926919,798393,2012-04-20 05:38:47.167
926920,146980,2012-04-03 10:21:17.037
928015,51408,2012-04-22 15:48:12.37
928545,864078,2012-04-01 14:06:32.363
929813,859359,2012-04-08 19:08:01.027
931603,731353,2012-04-05 12:02:35.627
931981,571499,2012-04-02 18:49:46.727
932473,14288,2012-04-04 11:55:15.297
935204,916573,2012-04-06 19:52:30.613
935522,251965,2012-04-03 23:32:55.753
936837,602886,2012-04-02 12:19:56.603
939007,326225,2012-04-04 10:01:53.957
939343,864078,2012-04-02 15:23:57.603
939840,326225,2012-04-09 12:42:35.397
940849,317343,2012-04-07 20:35:10.017
942787,602886,2012-04-05 19:53:41.39
942957,17131,2012-04-06 08:45:55.27
944286,146980,2012-04-01 21:08:51.73
944386,942575,2012-04-05 18:24:58.263
945549,163287,2012-04-02 18:16:54.403
946950,214693,2012-04-09 21:27:10.463
950519,786675,2012-04-04 00:46:19.623
951239,908023,2012-04-01 00:10:00.307
951325,344818,2012-04-06 12:36:30.183
951364,15385,2012-04-04 16:22:20.057
955165,772484,2012-04-04 21:12:55.893
957106,1059746,2012-04-08 18:41:26.643
958388,1084700,2012-04-02 21:05:29.943
959992,912466,2012-04-04 19:16:37.29
960236,12034,2012-04-01 12:39:37.787
961111,766615,2012-04-01 14:19:29.81
961881,602886,2012-04-19 10:49:14.713
963422,599157,2012-04-05 02:16:23.273
963521,602886,2012-04-03 20:51:47.557
963564,817878,2012-05-04 10:04:52.827
963564,1100531,2012-04-03 21:50:50.587
963850,344818,2012-04-16 17:07:35.28
965414,810678,2012-04-02 04:32:02.263
965638,786675,2012-04-09 11:38:59.693
967322,977690,2012-04-02 22:02:46.07
970456,630715,2012-04-14 03:29:19.11
970710,817878,2012-05-04 23:48:01.367
971948,551316,2012-04-05 20:01:43.643
972901,925124,2012-04-05 14:10:53.02
976211,214693,2012-04-07 14:41:42.43
978196,189188,2012-04-03 11:56:24.29
980685,344818,2012-04-03 15:37:00.75
980796,317343,2012-04-02 15:17:37.033
981200,788999,2012-04-03 10:08:31.103
981803,189188,2012-04-04 18:41:21.093
985104,908023,2012-04-09 19:38:10.08
985178,634288,2012-04-01 11:43:13.353
985229,733367,2012-04-18 17:54:40.37
985229,780,2012-04-07 22:44:05.153
987317,380347,2012-04-01 10:09:13.8
987433,561913,2012-04-05 21:15:52.33
987475,485657,2012-05-05 09:55:04.517
988744,628105,2012-04-14 10:23:48.73
989274,644491,2012-04-04 11:42:35.987
989378,897357,2012-04-21 23:59:32.74
991016,814988,2012-04-02 17:10:47.167
991938,864078,2012-04-03 15:42:11.477
992325,317343,2012-04-06 10:37:50.537
992407,829328,2012-04-04 20:42:00.803
992530,164266,2012-04-09 22:07:04.593
994146,317343,2012-04-02 15:06:46.85
996320,317343,2012-04-04 15:19:32.963
998083,864078,2012-04-05 12:33:44.907
999358,485333,2012-04-02 11:32:11.613
1000350,214693,2012-04-02 12:47:05.917
1000387,814988,2012-04-07 01:34:38.773
1000818,163287,2012-04-01 19:23:18.78
1002382,317343,2012-04-06 09:27:43.547
1005168,164266,2012-04-03 16:05:46.06
1006395,628383,2012-04-04 20:23:58.333
1008631,602886,2012-04-03 10:49:48.18
1009396,407782,2012-04-20 10:37:40.863
1009936,766615,2012-04-08 01:43:36.1
1010107,397405,2012-04-09 10:51:03.173
1011675,1107426,2012-04-01 21:55:00.827
1012593,798393,2012-04-03 21:18:17.483
1013429,864078,2012-04-04 18:02:58.537
1013538,317343,2012-04-06 20:22:59.017
1013936,344818,2012-04-02 22:38:28.533
1014936,1065498,2012-04-08 18:41:22.38
1017006,378175,2012-04-02 09:43:14.207
1017582,51959,2012-04-19 10:14:46.24
1017885,344818,2012-04-09 21:06:41.127
1021489,189188,2012-04-05 21:13:34.597
1022310,378175,2012-04-02 14:23:15.267
1024922,733367,2012-04-06 12:17:20.53
1025225,616083,2012-04-05 08:38:51.17
1025707,146980,2012-04-04 00:52:31.027
1026394,864078,2012-04-02 16:10:32.53
1028246,773778,2012-04-22 13:54:03.487
1030076,864078,2012-04-02 13:12:05.547
1030271,589737,2012-04-06 15:16:17.827
1031267,81261,2012-04-09 01:38:29.203
1032152,272940,2012-04-07 11:42:51.307
1032622,317343,2012-04-01 11:15:30.983
1033415,317343,2012-04-04 14:22:05.683
1033940,272940,2012-04-02 19:23:21.253
1033997,1061009,2012-04-03 12:35:51.053
1034450,278656,2012-04-01 19:14:36.803
1034778,897938,2012-04-01 05:47:01.99
1036134,317343,2012-04-02 11:38:43.847
1036786,905433,2012-04-14 14:23:45.07
1036972,606850,2012-04-15 12:52:02.21
1037832,164266,2012-04-07 23:19:14.693
1039912,950710,2012-04-01 14:54:41.673
1042723,88442,2012-04-08 00:47:34.137
1044216,317343,2012-04-03 21:21:35.757
1046454,164266,2012-04-02 15:24:00.017
1047674,627661,2012-04-03 13:09:49.477
1050047,344818,2012-04-04 11:23:52.407
1050815,628392,2012-04-07 04:29:58.337
1053059,326225,2012-04-03 18:39:14.263
1056042,950710,2012-04-05 20:46:30.583
1056098,912466,2012-04-03 20:51:00.757
1056274,163287,2012-04-01 16:07:59.003
1057449,630715,2012-04-09 19:29:48.26
1057535,51408,2012-04-02 20:08:30.473
1057535,317343,2012-04-03 10:22:21.927
1057754,194472,2012-04-06 02:49:24.007
1058205,63084,2012-04-04 13:58:01.883
1058509,814988,2012-04-03 07:05:43.287
1059210,814988,2012-04-06 10:57:53.16
1059952,814988,2012-04-03 08:46:32.817
1060093,146980,2012-04-05 12:39:53.78
1062334,1084700,2012-04-04 16:51:36.41
1063656,94261,2012-04-06 14:07:14.647
1064233,380347,2012-04-08 22:52:17.18
1064881,658293,2012-04-05 16:27:46.4
1065443,1053173,2012-04-02 12:49:52.263
1065519,1053173,2012-04-02 11:16:04.05
1066708,201317,2012-04-03 18:24:46.18
1068458,814988,2012-04-03 05:46:36.497
1070259,1000688,2012-04-04 21:44:19.423
1070355,406069,2012-04-02 17:02:39.147
1072181,109158,2012-04-05 16:18:45.917
1072461,317343,2012-04-02 11:34:48.06
1072996,897938,2012-04-03 10:25:49.21
1072996,156679,2012-04-06 14:27:01.563
1074120,1059746,2012-04-09 21:19:54.713
1074473,742990,2012-04-06 09:24:19.987
1077697,602886,2012-04-02 03:33:57.703
1077697,610518,2012-04-02 03:33:59.01
1078456,864078,2012-04-02 06:13:38.103
1078756,37301,2012-04-04 21:54:27.2
1079294,887239,2012-04-06 11:45:14.877
1079427,846255,2012-04-02 16:51:31.87
1079655,1081433,2012-04-04 15:07:45.607
1081860,1103331,2012-04-03 09:57:14.18
1082387,326225,2012-04-01 17:50:26.823
1083228,864078,2012-04-02 15:29:38.527
1083751,602886,2012-04-09 09:17:05.553
1084263,163287,2012-04-05 00:09:00.337
1084313,306918,2012-04-01 19:53:21.363
1085717,88442,2012-04-05 07:38:10.053
1086053,576197,2012-04-09 13:28:02.843
1087598,658293,2012-04-16 01:32:31.39
1087796,528946,2012-04-01 14:29:54.05
1088778,317343,2012-04-06 02:18:40.813
1088813,12034,2012-04-02 13:10:12.617
1090145,264123,2012-04-14 23:50:58.727
1090639,317343,2012-04-05 05:13:46.7
1091987,378440,2012-04-01 08:52:41.07
1094108,616083,2012-04-08 09:53:01.313
1094549,662314,2012-04-03 21:56:44.653
1094843,189188,2012-04-03 16:04:27.977
1095721,101403,2012-04-04 19:37:48.393
1096020,897938,2012-04-04 09:05:37.287
1101805,306918,2012-04-04 23:27:30.773
1102474,772484,2012-04-01 10:11:14.293
1103162,300222,2012-04-02 16:20:55.96
1103450,269915,2012-04-03 09:13:14.69
1104621,912466,2012-04-15 23:43:37.677
1106267,772938,2012-04-18 00:42:18.353
1106292,317343,2012-04-04 23:21:34.86
1106338,163287,2012-04-03 15:57:46.43
1106338,317343,2012-04-03 15:57:44.467
1106338,214693,2012-04-05 16:08:30.38
1107062,317343,2012-04-03 11:38:49.91
1107260,864078,2012-04-01 00:12:33.79
1107408,1078620,2012-04-03 21:36:06.98
1107759,317343,2012-04-05 14:38:02.157
1107861,814988,2012-04-05 09:42:33.043
1107861,835431,2012-04-05 09:46:03.473
1109921,51959,2012-04-04 23:21:17.947
1110006,317343,2012-04-02 20:03:27.247
1110040,766764,2012-04-06 13:24:11.353
1112779,10643,2012-04-19 17:08:33.213
1114618,31547,2012-04-02 15:53:01.16
1115140,1023070,2012-04-05 04:35:44.84
1116485,850306,2012-04-02 01:53:49.493
1116758,959390,2012-04-01 23:13:01.747
1117735,61267,2012-04-05 15:12:16.42
1118137,332284,2012-04-02 11:24:29.44
1118303,511375,2012-04-05 20:37:50.517
1120426,373539,2012-04-09 10:41:07.627
1120729,602886,2012-04-14 23:13:50.143
1121952,317343,2012-04-05 08:54:40.41
1122992,1095737,2012-04-30 16:20:53.183
1122992,610518,2012-04-03 23:27:37.047
1122994,508836,2012-04-04 02:05:05.533
1123438,610518,2012-04-04 09:12:26.1
1126292,264123,2012-04-04 08:52:49.433
1126820,317343,2012-04-05 14:11:29.56
1126824,908023,2012-04-05 15:54:49.56
1126932,1038280,2012-04-02 14:23:58.773
1127206,274695,2012-04-22 10:39:58.08
1127206,448378,2012-04-01 16:12:39.527
1127206,813689,2012-04-03 09:42:01.953
1127206,411706,2012-04-29 07:49:03.587
1127206,916573,2012-04-01 16:30:32.89
1128281,489666,2012-04-01 14:25:11.297
1128776,942575,2012-04-01 15:16:42.87
1130798,163287,2012-04-02 01:08:55.823
1130798,317343,2012-04-02 01:08:55.78
1131746,908023,2012-04-02 13:37:22.483
1132003,820104,2012-04-02 16:27:52.97
1132492,1000688,2012-04-06 10:01:08.767
1132659,864078,2012-04-02 17:18:03.56
1133492,674830,2012-04-04 13:27:55.07
1133862,916573,2012-04-05 10:18:59.103
1134162,317343,2012-04-05 10:38:18.46
1136071,1023070,2012-04-05 22:30:26.673
1136684,1023378,2012-04-04 00:11:42.423
1136794,221047,2012-04-07 19:15:39.8
1136919,750602,2012-04-03 10:46:29.737
1137660,950710,2012-04-03 12:59:29.503
1139187,317343,2012-04-02 11:17:34.937
1139604,167055,2012-04-06 21:40:47.073
1140129,864078,2012-04-03 11:48:32.893
1141580,317343,2012-04-01 08:51:30.163
1144730,1060495,2012-04-05 17:28:12.05
1147717,51959,2012-04-17 10:49:36.96
1148680,602886,2012-04-05 11:42:06.517
1151201,71690,2012-04-03 21:19:55.793
1151237,627027,2012-04-06 00:34:07.163
1151399,106560,2012-04-07 23:57:52.197
1151670,786675,2012-04-04 20:58:50.12
1151716,317343,2012-04-03 18:54:51.91
1152354,602886,2012-04-07 16:08:41.797
1153053,818044,2012-04-05 16:22:38.353
1154004,163287,2012-04-04 11:00:24.593
1155037,300560,2012-04-05 23:50:19.307
1155963,411706,2012-04-29 20:56:55.5
1156549,317343,2012-04-06 10:42:23.057
1157072,367495,2012-04-17 22:29:12.673
1158179,628383,2012-04-04 23:32:31.19
1158608,380477,2012-04-04 02:17:22.577
1159665,786675,2012-04-06 18:12:35.21
1160194,245459,2012-04-16 16:47:28.343
1160456,234037,2012-04-19 16:10:47.707
1162041,780,2012-04-09 19:22:30.34
1165594,316802,2012-04-03 00:41:28.547
1166287,803136,2012-04-03 15:15:27.573
1166749,912466,2012-04-03 07:15:21.06
1166870,1015073,2012-04-19 16:47:48.42
1170744,164266,2012-04-09 17:53:40.667
1170744,1023378,2012-04-09 17:02:15.08
1170876,1023070,2012-04-02 20:25:24.233
1171258,300560,2012-04-07 19:00:52.22
1176209,602886,2012-04-05 15:31:32.043
1177553,630715,2012-04-08 08:57:51.69
1177712,251965,2012-04-09 16:55:30.353
1177885,31547,2012-04-04 12:48:15.393
1178092,317343,2012-04-03 13:13:29.733
1178092,163287,2012-04-03 13:13:30.007
1178282,630715,2012-04-18 17:38:24.33
1178744,784140,2012-04-09 12:52:31.947
1178810,628392,2012-04-03 13:34:01.9
1180432,317343,2012-04-01 19:59:38.073
1180578,811036,2012-04-02 13:19:19.16
1180965,317343,2012-04-04 08:04:38.403
1180965,163287,2012-04-04 08:04:33.263
1181540,864078,2012-04-05 11:31:31.483
1181930,317343,2012-04-03 20:15:25.327
1182492,868838,2012-04-04 07:39:43.283
1183032,508836,2012-04-04 04:22:18.703
1184461,780,2012-04-07 13:29:01.17
1185389,786675,2012-04-08 16:29:07.933
1186057,194472,2012-04-09 21:15:29.197
1186235,474381,2012-04-02 15:26:17.353
1186834,317343,2012-04-02 20:43:07.31
1187579,12034,2012-04-08 22:52:16.82
1187922,864078,2012-04-05 15:20:43.06
1188057,773778,2012-04-20 13:51:54.62
1188194,245737,2012-04-01 18:41:03.773
1188966,551316,2012-04-02 14:17:55.64
1189521,602886,2012-04-03 12:01:27.117
1190343,190183,2012-04-03 08:58:21.113
1190426,326225,2012-04-03 09:56:25.387
1190463,101403,2012-04-09 16:21:06.327
1190482,164266,2012-04-09 22:25:09.24
1191122,326225,2012-04-09 08:09:28.247
1191532,279596,2012-04-08 04:25:55.553
1192995,1023378,2012-04-09 02:04:34.843
1195422,284143,2012-04-09 11:19:09.547
1197751,397405,2012-04-06 21:55:11.57
1198423,1015073,2012-04-17 10:10:28.977
1198770,942575,2012-04-07 20:17:47.517
1198996,864078,2012-04-02 15:43:11.263
1199943,71690,2012-04-09 22:00:39.5
1200096,628105,2012-04-08 16:52:21.927
1200512,1043033,2012-04-04 04:34:43.24
1201368,380347,2012-04-01 12:31:42.17
1201997,317343,2012-04-02 13:22:15.717
1204325,1000688,2012-04-08 16:24:37.267
1204854,912466,2012-04-04 11:59:38.41
1206310,344818,2012-04-02 22:08:16.73
1206513,881628,2012-04-04 12:05:08.16
1207079,214693,2012-04-02 14:19:28.473
1207601,156679,2012-04-09 21:01:20.123
1207954,940258,2012-04-02 15:47:41.987
1209644,610518,2012-04-02 11:45:36.11
1211383,1015075,2012-04-04 00:22:10.74
1211555,628392,2012-04-18 15:58:39.087
1211691,234037,2012-04-09 20:11:22.877
1213066,628392,2012-04-17 15:16:27.45
1213511,561913,2012-04-01 23:59:44.783
1213946,630715,2012-04-09 17:55:08.863
1215496,189188,2012-04-09 10:00:23.297
1215618,61267,2012-04-04 00:12:26.193
1215743,1081433,2012-04-04 10:11:33.687
1217632,773778,2012-04-18 15:07:47.037
1218121,317343,2012-04-03 17:28:00.973
1219043,82251,2012-04-05 21:35:07.36
1222123,271478,2012-04-16 08:38:00.063
1223295,908023,2012-04-09 21:36:17.24
1224240,1059746,2012-04-30 11:54:08.753
1224828,404865,2012-04-18 08:43:29.39
1224834,6886,2012-04-06 18:55:28.187
1225404,194472,2012-04-15 22:44:29.14
1228500,602886,2012-04-03 20:34:26.057
1228500,610518,2012-04-03 20:34:26.843
1229837,814988,2012-04-05 21:12:42.847
1233652,912466,2012-04-03 20:33:29.043
1233907,51959,2012-04-02 12:01:32.71
1233907,742990,2012-04-02 12:14:03.083
1233907,864078,2012-04-02 13:39:02.017
1233907,1107426,2012-04-02 13:22:41.77
1234695,602886,2012-04-01 20:36:53.37
1236345,817878,2012-04-09 10:52:42.013
1237008,897938,2012-04-07 00:29:18.42
1237275,733367,2012-04-01 19:51:55.263
1237972,674479,2012-04-06 14:17:10.843
1239032,1097642,2012-04-18 16:48:15.927
1239515,576197,2012-04-03 11:39:50.69
1242823,502295,2012-04-01 02:24:24.237
1244398,317343,2012-04-04 18:34:04.41
1245830,373539,2012-04-02 12:49:56.06
1246350,628392,2012-04-02 10:43:25.683
1246710,1081433,2012-04-02 11:54:44.193
1247580,50242,2012-04-02 20:51:32.51
1248307,602886,2012-04-21 10:10:12.883
1249436,164266,2012-04-09 01:35:28.07
1251683,163287,2012-04-03 13:03:18.99
1253663,626389,2012-04-01 06:38:20.93
1253818,628105,2012-04-08 21:13:31.29
1254711,1013445,2012-04-08 10:11:59.36
1255173,717674,2012-04-09 16:56:22.583
1255677,908023,2012-04-09 16:42:11.533
1256049,317343,2012-04-06 22:29:45.413
1258201,764108,2012-04-19 17:09:44.247
1258277,378175,2012-04-02 20:15:45.463
1259533,251965,2012-04-02 09:28:35.25
1260794,814988,2012-04-03 09:24:37.36
1260827,226751,2012-04-17 11:44:55.613
1262680,820104,2012-04-08 23:00:26.427
1263000,306918,2012-04-08 18:45:28.043
1263026,489666,2012-04-05 16:46:29.55
1265608,786675,2012-04-06 15:40:32.333
1267010,739313,2012-04-02 16:29:26.073
1267174,610572,2012-04-03 11:49:49.73
1268808,317343,2012-04-03 17:50:07.603
1271574,786675,2012-04-09 19:04:21.45
1271668,344818,2012-04-04 16:56:30.993
1272348,786675,2012-04-05 17:58:10.963
1273111,317343,2012-04-02 02:05:03.03
1275808,912466,2012-04-09 16:21:05.897
1276498,630715,2012-05-04 19:12:10.863
1276725,397405,2012-04-02 16:46:48.617
1277198,912466,2012-04-09 16:53:56.173
1277344,908023,2012-04-06 12:12:29.097
1277643,163287,2012-04-04 10:56:18.6
1278386,163287,2012-04-03 14:47:36.48
1279224,908023,2012-04-03 22:01:20.967
1279338,35202,2012-04-02 20:51:57.757
1282579,716309,2012-04-01 21:09:33.003
1283311,1048596,2012-04-09 10:46:52.423
1284249,163287,2012-04-03 11:18:54.683
1284335,770664,2012-04-02 23:30:30.763
1286030,799694,2012-04-06 20:48:32.427
1286690,814988,2012-04-05 21:54:33.997
1286737,214693,2012-04-09 08:20:17.467
1289779,908023,2012-04-02 11:10:40.767
1289863,662314,2012-04-03 20:28:41.593
1289863,912466,2012-04-14 19:46:31.183
1290839,192975,2012-04-01 08:53:14.877
1292050,182156,2012-04-09 01:02:38.347
1292379,820104,2012-04-03 16:32:42.437
1293850,1048596,2012-04-01 06:21:26.82
1296693,317343,2012-04-01 23:41:27.137
1297013,378175,2012-04-04 20:20:44.063
1297676,820104,2012-04-04 12:58:05.553
1298867,644491,2012-04-02 17:26:55.637
1300043,529681,2012-04-03 08:33:20.84
1301070,192975,2012-04-01 08:45:02.49
1301448,508836,2012-04-02 06:44:18.93
1301487,1081433,2012-04-04 10:00:28.14
1302611,163287,2012-04-02 22:53:29.283
1302611,317343,2012-04-02 22:46:55.527
1302992,317343,2012-04-01 11:03:42.633
1304674,326225,2012-04-05 00:22:08.03
1306171,192975,2012-04-01 13:11:44.393
1307476,495461,2012-04-01 22:24:21.57
1307653,601948,2012-04-02 12:07:42.6
1307922,1105907,2012-04-03 14:30:58.023
1307922,146980,2012-04-03 15:47:27.27
1308273,589737,2012-04-03 10:28:53.633
1308644,786675,2012-04-02 15:50:30.977
1309055,766615,2012-04-04 15:58:25.03
1309792,864078,2012-04-03 13:02:41.15
1310222,1020979,2012-04-09 13:55:12.297
1312055,868212,2012-04-08 23:35:15.77
1313055,602886,2012-04-01 21:10:22.227
1313990,332284,2012-04-02 12:40:17.65
1315009,36548,2012-04-06 16:03:13.413
1315108,610518,2012-04-03 21:20:38.727
1318685,864078,2012-04-05 14:14:52.673
1320052,1059746,2012-04-09 23:55:19.72
1320162,818044,2012-04-04 08:20:05.857
1320442,1000688,2012-04-08 22:54:50.61
1323414,344818,2012-04-02 12:55:29.483
1323796,662314,2012-04-01 09:31:53.81
1323966,169600,2012-04-02 20:22:26.767
1324414,887239,2012-04-05 15:53:45.98
1325305,317343,2012-04-03 16:34:40.02
1325605,326225,2012-04-08 02:15:39.103
1326370,1023378,2012-04-09 16:09:33.927
1326863,773778,2012-04-22 21:54:24.843
1326993,764108,2012-04-17 23:23:46.493
1329509,765760,2012-04-09 13:59:43.353
1330529,897938,2012-04-04 18:20:56.003
1330529,710907,2012-04-04 18:20:53.17
1330917,326225,2012-04-03 15:40:30.147
1331489,864078,2012-04-02 08:14:56.037
1331757,167055,2012-04-06 15:31:54.72
1332561,818044,2012-04-06 09:24:28.977
1332639,317343,2012-04-01 13:22:55.157
1333837,905433,2012-04-05 06:54:53.047
1334505,662314,2012-04-09 17:33:36.287
1334505,1100531,2012-04-09 17:33:34.123
1334845,1102310,2012-04-02 12:51:56.04
1336917,942575,2012-04-04 10:50:26.57
1337216,1038280,2012-04-04 21:51:20.027
1340423,950710,2012-04-01 04:47:29.407
1340552,317343,2012-04-07 19:56:21.547
1341754,766615,2012-04-09 22:49:32.66
1343601,535529,2012-04-04 16:39:57.7
1343759,194472,2012-04-07 22:11:26.643
1344341,942575,2012-04-04 22:29:16.137
1344376,63084,2012-04-01 10:38:05.133
1349344,317343,2012-04-02 11:22:17.093
1351758,786675,2012-04-05 11:38:02.907
1352783,272940,2012-04-07 12:22:53.683
1353338,786675,2012-04-04 12:19:26.19
1353722,373539,2012-04-04 00:49:10.747
1355050,908023,2012-04-09 19:06:05.66
1357212,780102,2012-04-01 20:32:49.547
1358129,908023,2012-04-02 16:49:39.71
1359128,602886,2012-04-02 17:37:11.9
1359128,610518,2012-04-02 17:37:11.173
1362352,499785,2012-04-03 14:43:46.007
1363114,164266,2012-04-01 11:24:40.297
1363810,367495,2012-04-09 22:18:24.937
1364895,1023378,2012-04-15 17:03:11.537
1364981,887239,2012-04-05 20:24:32.893
1365141,718076,2012-04-04 15:35:05.443
1365537,317343,2012-04-06 19:40:26.613
1365860,489666,2012-04-05 21:15:14.687
1366243,1095737,2012-04-16 08:31:18.473
1366554,561913,2012-04-05 14:56:35.657
1367562,912466,2012-04-02 11:15:48.983
1369548,959390,2012-04-03 00:17:35.2
1370259,912466,2012-04-04 10:19:23.763
1370275,458407,2012-04-08 03:15:40.373
1370548,317343,2012-04-04 10:02:56.673
1370760,317343,2012-04-03 12:51:22.017
1375058,577906,2012-05-02 01:12:06.307
1376067,733367,2012-04-16 16:41:01.61
1376255,246612,2012-04-02 15:10:57.837
1377202,1102310,2012-04-03 16:12:38.903
1380102,1081433,2012-04-02 13:29:46.533
1381753,448378,2012-04-03 02:28:36.523
1383875,317343,2012-04-06 14:45:02.897
1385991,163287,2012-04-02 09:27:16.697
1385991,317343,2012-04-02 09:27:16.603
1386351,1015481,2012-04-05 19:17:24.85
1386817,599157,2012-04-04 12:44:59.903
1387885,106560,2012-04-09 09:38:52.373
1388284,764108,2012-04-22 14:37:04.017
1388443,942575,2012-04-05 10:53:02.09
1388637,786675,2012-04-05 12:18:00.16
1395521,489666,2012-04-06 08:02:42.873
1397375,17131,2012-04-19 13:39:13.583
1399228,912466,2012-04-07 08:53:02.08
1401817,163287,2012-04-02 00:13:25.673
1401817,317343,2012-04-07 14:38:13.77
1406625,344818,2012-04-03 00:39:03.613
1407016,1015073,2012-04-03 15:32:23.647
1407266,662314,2012-04-05 11:34:55.817
1407266,1100531,2012-04-05 11:34:53.557
1407292,901202,2012-04-02 16:13:32.127
1407983,163287,2012-04-02 05:57:41.34
1408226,977583,2012-04-01 13:34:15.857
1408970,163287,2012-04-03 13:45:46.837
1408970,317343,2012-04-03 13:06:47.127
1410101,908023,2012-04-09 11:15:49.4
1410420,317343,2012-04-04 13:25:37.047
1410605,317343,2012-04-05 18:15:17.497
1411975,1000688,2012-04-07 12:43:39.577
1413100,317343,2012-04-07 13:24:08.983
1413913,317343,2012-04-03 09:14:52.54
1414982,344818,2012-04-16 13:34:00.837
1416795,317343,2012-04-07 11:39:24.04
1417265,25983,2012-04-03 11:31:01.207
1417893,942575,2012-04-05 21:59:10.307
1418239,766615,2012-04-09 13:37:07.237
1419994,908023,2012-04-04 01:39:43.877
1421028,1023378,2012-04-06 15:12:07.46
1421544,17131,2012-04-07 11:36:34.697
1421948,1038280,2012-04-02 14:39:19.58
1422284,489666,2012-04-04 11:47:05.17
